2.00705E+12,MAL07101288T    ,Mistura Ping Wei,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00705E+12,MAL07101346T    ,Mistura Xiang Ru Yin,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00705E+12,MAL07101289T    ,Mistura Ban Xia,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00705E+12,MAL07101347T    ,Mistura Gui Zhi,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00705E+12,MAL07082967T    ,Ubat Serbuk Sakit Perut Kelawar,PRODUCT APPROVED,NATURAL PRODUCT,LEN FA MEDICAL SUPPLIES (M) SDN BHD,LEN FA MEDICAL SUPPLIES (M) SDN BHD
2.00705E+12,MAL07124647T,Proliv Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00705E+12,MAL07082968T,Universe Force Innercare Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00705E+12,MAL07101348T    ,Mistura Xiao Qing Long Tang,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00705E+12,MAL07101290T    ,Mistura Tou Tong,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00705E+12,MAL07082969T,Galblen Cleansing Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00705E+12,MAL07122830T    ,Mistura Bi Kang,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00705E+12,MAL07122831T    ,Mistura Qing Re  Xiao Shi,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00705E+12,MAL07124648T,XPLEENEX CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,SP PLUS ENTERPRISE,WAN YEEN TRADING SDN. BHD.
2.00705E+12,MAL07090985T    ,BTY SHE DAN CHEN PI SAN (Powder),PRODUCT APPROVED,NATURAL PRODUCT,BTY WORLDWIDE SDN.BHD.,BTY WORLDWIDE SDN.BHD.
2.00705E+12,MAL07090986T    ,YANWO Pai Fong Wang Plus (Ecolite Brand),PRODUCT APPROVED,NATURAL PRODUCT,ECOLITE BIOTECH MANUFACTURING SDN BHD,ECOLITE BIOTECH MANUFACTURING SDN BHD
2.00705E+12,MAL07090987T    ,BTY SHE DAN CHUAN BEI SAN (Powder),PRODUCT APPROVED,NATURAL PRODUCT,BTY WORLDWIDE SDN.BHD.,BTY WORLDWIDE SDN.BHD.
2.00705E+12,MAL07101349T    ,Mistura Shang Zhong Xia Tong Yong Tong Feng,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00705E+12,MAL07122832T    ,Citrex™ Livacare Capsule,PRODUCT APPROVED,NATURAL PRODUCT,DYNAPHARM HERBAL (M) SDN. BHD.,DYNAPHARM HERBAL (M) SDN. BHD.
2.00705E+12,MAL07090988T    ,BTY BAO ER SAN ,PRODUCT APPROVED,NATURAL PRODUCT,BTY WORLDWIDE SDN.BHD.,BTY WORLDWIDE SDN.BHD.
2.00705E+12,MAL07082970T    ,DNG SAW PALMETTO PLUS CAPSULE ,PRODUCT APPROVED,NATURAL PRODUCT,DYNAPHARM HERBAL (M) SDN. BHD.,DYNAPHARM HERBAL (M) SDN. BHD.
2.00705E+12,MAL07082971T    ,BRIGHT-MAX CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,DYNAPHARM HERBAL (M) SDN. BHD.,DYNAPHARM HERBAL (M) SDN. BHD.
2.00705E+12,MAL07090989T,Orizon VSG Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00705E+12,MAL07090991TC   ,EYE-EASE,PRODUCT APPROVED,NATURAL PRODUCT,E-PHARMA (M) SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
2.00705E+12,MAL07101291T    ,SAN HAI DAN CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,CHINESE PATENT MEDICINES & MEDICATED LIQUORS CENTRE (PENANG) SDN. BHD.,"GUANGDONG YIHETANG PHARMACEUTICAL CO.,LTD"
2.00705E+12,MAL07090998TC   ,JOINT-EASE,PRODUCT APPROVED,NATURAL PRODUCT,E-PHARMA (M) SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
2.00705E+12,MAL08042243T    ,Mistura Jiuweiqianghuo,PRODUCT APPROVED,NATURAL PRODUCT,Metro Signature Sdn Bhd,"GUANGZHOU PANGAOSHOU PHARMACEUTICAL CO.,LTD"
2.00705E+12,MAL08010757T    ,Agiofibre Madaus,PRODUCT APPROVED,NATURAL PRODUCT,MYLAN HEALTHCARE SDN. BHD.,MADAUS GmBH
2.00705E+12,MAL08031383TC   ,XPLEENCUREX,PRODUCT APPROVED,NATURAL PRODUCT,SP PLUS ENTERPRISE,MAH TAI CHINESE MEDICINE REFINERY
20070523101T,MAL20071686TE,BIOFORTE RESVERATROL 50% CAPSULES,PRODUCT APPROVED,NATURAL PRODUCT,UNISON NUTRACEUTICALS SDN. BHD.,UNISON NUTRACEUTICALS SDN. BHD.
2.00705E+12,MAL09021094T,Lesterol Capsule 500mg,PRODUCT APPROVED,NATURAL PRODUCT,GN NEUTRICEUTICALS SDN BHD,GN NEUTRICEUTICALS SDN BHD
2.00705E+12,MAL08082454T,Xpleenex Child Powder,PRODUCT APPROVED,NATURAL PRODUCT,SP PLUS ENTERPRISE,WAN YEEN TRADING SDN. BHD.
2.00705E+12,MAL07101292TC   ,BAN KAH CHAI GOLD BRAND CORDYCEPS LUO HAN GUO COUGH SYRUP PLUS,PRODUCT APPROVED,NATURAL PRODUCT,HONG KONG BAN KAH CHAI MED. FTY. SDN. BHD.,CHING CHING MEDICINE MANUFACTURER
2.00705E+12,MAL08051601T    ,Tian Qi Dan Shen Plus Shun Xin Pian,PRODUCT APPROVED,NATURAL PRODUCT,MAH TAI CHINESE MEDICINE REFINERY,MAH TAI CHINESE MEDICINE REFINERY
2.00705E+12,MAL09072764T,Pao Shen Plus Jian Mei Ke Li,PRODUCT APPROVED,NATURAL PRODUCT,MAH TAI CHINESE MEDICINE REFINERY,MAH TAI CHINESE MEDICINE REFINERY
2.00705E+12,MAL08042375T,Mistura Bitongling,PRODUCT APPROVED,NATURAL PRODUCT,Metro Signature Sdn Bhd,"GUANGZHOU PANGAOSHOU PHARMACEUTICAL CO.,LTD"
2.00705E+12,MAL08042376T    ,Mistura Liuweidihuang,PRODUCT APPROVED,NATURAL PRODUCT,Metro Signature Sdn Bhd,"GUANGZHOU PANGAOSHOU PHARMACEUTICAL CO.,LTD"
2.00705E+12,MAL07091002T    ,CORDYCEPS CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,ORIENT LABORATORIES SDN. BHD.,ORIENT LABORATORIES SDN. BHD.
2.00705E+12,MAL08042377T    ,Mistura Zhisousan,PRODUCT APPROVED,NATURAL PRODUCT,Metro Signature Sdn Bhd,"GUANGZHOU PANGAOSHOU PHARMACEUTICAL CO.,LTD"
2.00705E+12,MAL07122837TC   ,BIO LIQUID SEA CUCUMBER PLUS,PRODUCT APPROVED,NATURAL PRODUCT,KIN BIO GLOBAL SDN BHD,KIN HERBS PHARMA SDN BHD
2.00705E+12,MAL07091003TC   ,ORI CORDYCEPS,PRODUCT APPROVED,NATURAL PRODUCT,KIN BIO GLOBAL SDN BHD,KIN HERBS PHARMA SDN BHD
2.00705E+12,MAL08051606T    ,Mistura Puji,PRODUCT APPROVED,NATURAL PRODUCT,Metro Signature Sdn Bhd,"GUANGZHOU PANGAOSHOU PHARMACEUTICAL CO.,LTD"
2.00705E+12,MAL08120873TC,Renatone Tab,PRODUCT APPROVED,NATURAL PRODUCT,ZONTRON PHARMACEUTICALS SDN. BHD.,TERAPUTICS SDN BHD
2.00705E+12,MAL08031385T,Air Penyejuk Badan Cap Gunung,PRODUCT APPROVED,NATURAL PRODUCT,VITATON (M) SDN BHD,VITATON (M) SDN BHD
2.00706E+12,MAL08042379T    ,Mistura Xinyi,PRODUCT APPROVED,NATURAL PRODUCT,Metro Signature Sdn Bhd,"GUANGZHOU PANGAOSHOU PHARMACEUTICAL CO.,LTD"
2.00706E+12,MAL09011438TC,TIAN TAI TANG BOLUNG PILLS,PRODUCT APPROVED,NATURAL PRODUCT,WENG THYE HENG SDN BHD,S.H. UNIFLEX CHINESE MEDICAL FACTORY SDN BHD
2.00706E+12,MAL07091004T    ,Nu-Care Capsule,PRODUCT APPROVED,NATURAL PRODUCT,TST BIOCEUTICAL SDN. BHD.,TST BIOCEUTICAL SDN. BHD.
2.00706E+12,MAL09011439TCR,"""LION ROCK"" BOLUNG PILLS 3GM",PRODUCT APPROVED,NATURAL PRODUCT,WENG THYE HENG SDN BHD,S.H. UNIFLEX CHINESE MEDICAL FACTORY SDN BHD
2.00706E+12,MAL07091005TC   ,Beilin Cough Mixture,PRODUCT APPROVED,NATURAL PRODUCT,GENERAL PRODUCT CO.,LEN FA MEDICAL SUPPLIES (M) SDN BHD
2.00706E+12,MAL08082455T,Bio Chlorophyll Gamat,PRODUCT APPROVED,NATURAL PRODUCT,BIOGENE R&D SDN BHD,BIOGENE R&D SDN BHD
2.00706E+12,MAL08010763TS   ,Dragon Ginseng Ginseng Powder,PRODUCT APPROVED,NATURAL PRODUCT,DRAGON GINSENG ENTERPRISE SDN BHD,Dragon Ginseng Bio-Tech Sdn Bhd
2.00706E+12,MAL07091009T    ,Camberyn Sea Cucumber Jelly (Gamat Jeli),PRODUCT APPROVED,NATURAL PRODUCT,LEN FA MEDICAL SUPPLIES (M) SDN BHD,LEN FA MEDICAL SUPPLIES (M) SDN BHD
2.00706E+12,MAL08080404TC,Insu Lite,PRODUCT APPROVED,NATURAL PRODUCT,Metro Signature Sdn Bhd,Reishilab Sdn Bhd
2.00706E+12,MAL08031388T    ,Lifestream Supa green Powder,PRODUCT APPROVED,NATURAL PRODUCT,CAREMARK SDN. BHD.,LIFESTREAM INTERNATIONAL LTD
2.00706E+12,MAL08031389T    ,Lifestream Supa green Capsule,PRODUCT APPROVED,NATURAL PRODUCT,CAREMARK SDN. BHD.,LIFESTREAM INTERNATIONAL LTD
2.00706E+12,MAL08051612TC,VitaLife Flax Lignan Extract 250mg,PRODUCT APPROVED,NATURAL PRODUCT,VITAHEALTH BIOTECH SDN BHD,HERBAL SCIENCE SDN. BHD.
2.00706E+12,MAL07091012T,NutriSorz Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00706E+12,MAL07091014T,Heivifluo Cleansing,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00706E+12,MAL07091015T,Flencleanse Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00706E+12,MAL07091016T,Delumping Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00706E+12,MAL07091017TC,Hong Jing Tian Capsule,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,HERBAL SCIENCE SDN. BHD.
2.00706E+12,MAL08031390TC   ,Fibrosum Essence,PRODUCT APPROVED,NATURAL PRODUCT,CHUA TONGSAN SDN. BHD.,BIOFACT LIFE SDN. BHD.
2.00706E+12,MAL07122842TC,Sorethrox,PRODUCT APPROVED,NATURAL PRODUCT,CHUA TONGSAN SDN. BHD.,BIOFACT LIFE SDN. BHD.
2.00706E+12,MAL07122843TC   ,Fresh 1000 Morning & night,PRODUCT APPROVED,NATURAL PRODUCT,CHUA TONGSAN SDN. BHD.,BIOFACT LIFE SDN. BHD.
2.00706E+12,MAL07091019T,WHP Lun-Ht Cleansing Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00706E+12,MAL07124652TC   ,LUM WEI LING LING ZHI,PRODUCT APPROVED,NATURAL PRODUCT,LUM WEI LING,YANLING NATURAL HYGIENE SDN. BHD.
2.00706E+12,MAL07122845T    ,WANITA SP,PRODUCT APPROVED,NATURAL PRODUCT,Khasiat Bumi Trading,SERI MH UMMI SDN BHD
2.00706E+12,MAL07124654T    ,Kapsul Jamu Nenek Lelaki SP,PRODUCT APPROVED,NATURAL PRODUCT,Khasiat Bumi Trading,SERI MH UMMI SDN BHD
2.00706E+12,MAL07091022T,FEMI-LAX CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00706E+12,MAL07091023T,Femilike Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00706E+12,MAL08021520T,C-hat Ceria,PRODUCT APPROVED,NATURAL PRODUCT,Khasiat Bumi Trading,SERI MH UMMI SDN BHD
2.00706E+12,MAL08111936TC,Circuling Capsule 500mg,PRODUCT APPROVED,NATURAL PRODUCT,VITABLUE SDN BHD,Phytobiotech Sdn. Bhd.
2.00706E+12,MAL07101298T,Sheng Chang Cordyceps Capsule,PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00706E+12,MAL07101299T,Sheng Chang Red Yeast Capsule,PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00706E+12,MAL08031394T,Nu-Prep 75,PRODUCT APPROVED,NATURAL PRODUCT,Biotropics Malaysia Berhad,PHYTES BIOTEK SDN. BHD.
2.00706E+12,MAL08042262TC   ,SPIRULINA TABLET 200MG,PRODUCT APPROVED,NATURAL PRODUCT,KIN BIO GLOBAL SDN BHD,PB NATUR SDN. BHD.
2.00706E+12,MAL07091026TC   ,GH BU FEI CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,KIN BIO GLOBAL SDN BHD,KIN HERBS PHARMA SDN BHD
2.00706E+12,MAL09102926T,Tylorin Tablets,PRODUCT APPROVED,NATURAL PRODUCT,JETPHARMA SDN. BHD.,PHARM PRODUCTS PVT LTD
2.00706E+12,MAL09062117T,STOPCOF Oral Liquid,PRODUCT APPROVED,NATURAL PRODUCT,JETPHARMA SDN. BHD.,PHARM PRODUCTS PVT LTD
2.00706E+12,MAL07091027TC,UBAT CAP KERUSI EMAS Kapsul 400mg,PRODUCT APPROVED,NATURAL PRODUCT,A S Sulaiman Enterprise,RPM HERBS INDUSTRIES
2.00706E+12,MAL07124656TC,E-Sleem Kapsul 400mg,PRODUCT APPROVED,NATURAL PRODUCT,SABIT BANANI INDUSTRIES SDN BHD,SABIT BANANI INDUSTRIES SDN BHD
2.00706E+12,MAL09020544T,FORA BEE BRAND BEE POLLEN GRANULES140gm,PRODUCT APPROVED,NATURAL PRODUCT,Ji Yen Fang Sdn. Bhd.,"Chiangmai Healthy Product Co., Ltd."
2.00706E+12,MAL09020545T,FORA BEE BRAND ROYAL JELLY LIQUID 250gm,PRODUCT APPROVED,NATURAL PRODUCT,Ji Yen Fang Sdn. Bhd.,"Chiangmai Healthy Product Co., Ltd."
2.00707E+12,MAL07101355TC,KAPSUL HARUAN PLUS 400mg,PRODUCT APPROVED,NATURAL PRODUCT,MIRACLE CURES ENTERPRISE,RPM HERBS INDUSTRIES
2.00707E+12,MAL08091415T,YUNG KIEN POLLEN (GRANULAR),PRODUCT APPROVED,NATURAL PRODUCT,SHUANG HOR ENTERPRISE (M) SDN. BHD.,YUNG KIEN INDUSTRIAL CORPORATION
2.00707E+12,MAL08111807TC,Kacip Fatimah Plus Capsule 300mg,PRODUCT APPROVED,NATURAL PRODUCT,VITABLUE SDN BHD,Phytobiotech Sdn. Bhd.
2.00707E+12,MAL08010769T,Rhodiola 500 Capsule,PRODUCT APPROVED,NATURAL PRODUCT,HERBAL SCIENCE SDN. BHD.,HERBAL SCIENCE SDN. BHD.
2.00707E+12,MAL07122851T    ,Jilon Besform Pill,PRODUCT APPROVED,NATURAL PRODUCT,LONNIX (M) SDN. BHD.,LONNIX (M) SDN. BHD.
2.00707E+12,MAL07101301T    ,Live-well™ JUVINE™ 2 FORTE Capsule,PRODUCT APPROVED,NATURAL PRODUCT,PAHANG PHARMACY SDN. BHD.,PAHANG PHARMACY SDN. BHD.
2.00707E+12,MAL08042265TR,SQ500,PRODUCT APPROVED,NATURAL PRODUCT,SG GLOBAL BIOTECH SDN BHD,SUHEUNG CAPSULE CO. LTD.
2.00707E+12,MAL08031404TR   ,Nurich Fish Oil Softgel,PRODUCT APPROVED,NATURAL PRODUCT,SG GLOBAL BIOTECH SDN BHD,SUHEUNG CAPSULE CO. LTD.
2.00707E+12,MAL08021522T,Xiao Yao San Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08080411T,An Zhong San Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08031405T,Chai Hu Jia Long Gu Mu Li Tang Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08031406T,Er Chen Tang Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,SHENG CHANG PHARM CO LTD
2.00707E+12,MAL08031407T,Jia Wei Xiao Yao San Extract Powder  "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08042390T    ,Liu Jun Zi Tang EXTRACT Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08042391T    ,Pu Ji Xiao Du Yin Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08042392T    ,Qi Ju Di Huang Wan Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08031408T,Qing Fei Tang Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08021523T,Sang Ju Yin Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08021524T,Sha Shen Mai Dong Tang Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08080412TC,BILBERRY EYEBRIGHT PLUS CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,KIN BIO GLOBAL SDN BHD,KIN HERBS PHARMA SDN BHD
2.00707E+12,MAL08080004T    ,Bee Pollen,PRODUCT APPROVED,NATURAL PRODUCT,VISTERN HEALTH SDN BHD,"Chiangmai Healthy Product Co., Ltd."
2.00707E+12,MAL08021548TC   ,BETA-G CAPSULE 300mg,PRODUCT APPROVED,NATURAL PRODUCT,BIO-SCIENCE MANUFACTURING SDN BHD,BIO-SCIENCE MANUFACTURING SDN BHD
2.00707E+12,MAL07101302T    ,Mistura Qian Shi,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07101303T    ,Mistura Su Zi Jiang Qi Tang,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07101304TC,Nice Go,PRODUCT APPROVED,NATURAL PRODUCT,JENKANGS SDN BHD,NATURE PACK ENTERPRISE
2.00707E+12,MAL07101305T    ,Mistura  Dang Gui Nian Tong,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL08080414TC,MegaLive Uniq-C 400mg Capsule,PRODUCT APPROVED,NATURAL PRODUCT,BIO-SCIENCE MARKETING SDN. BHD.,BIO-SCIENCE MANUFACTURING SDN BHD
2.00707E+12,MAL07101306T    ,Mistura Qing Zao Jiu Fei Tang,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07101307T    ,Mistura San Ren Tang,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07101308T    ,Mistura Tu Zong,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07101309T    ,Mistura Luan Jian,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL08010770T,(Evergreen Brand) Wu Chi Pai Feng Wan,PRODUCT APPROVED,NATURAL PRODUCT,KAHONG SDN BHD,"Tianjin Medicines & Health Products Import & Export Corporation (Member of Northern International (Holding) Co., Ltd)"
2.00707E+12,MAL07101310T    ,Mistura Yang Xue Si Feng,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07101356T,STMC Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00707E+12,MAL07124658T,Total Image S Body Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00707E+12,MAL07122855T    ,TRIMEDICA® Grobust® Capsules,PRODUCT APPROVED,NATURAL PRODUCT,ONI Global (Malaysia) Sdn Bhd,"TriMedica International, Inc."
2.00707E+12,MAL07101357T,Probody Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00707E+12,MAL07101311T,STM-lax Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00707E+12,MAL07101358T    ,Mistura Bu Qi Tang,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07101359T    ,Mistura Liang Ge,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07122856T    ,Mistura Xia Lin,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07122857T    ,Mistura He Wei Tiao Shen Tang,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07125188T    ,Mistura Hai Zao Yu Hu Tang,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07125189T    ,Mistura Wei Ning Xian,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL09051553T,Pulmoflex Capsule,PRODUCT APPROVED,NATURAL PRODUCT,HEALOL PHARMACEUTICALS SDN. BHD.,INDIAN HERBS RESEARCH & SUPPLY CO LTD
2.00707E+12,MAL08010773T,Shao Yao Gan Cao Tang Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08021525T,Shen Ling Bai Zhu San Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08080417T,Tian Wang Bu Xin Dan Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL08021526T,Wen Jing Tang Extract Powder "Sheng Chang",PRODUCT APPROVED,NATURAL PRODUCT,LIFECARE ESSENTIAL SDN. BHD.,"SHENG CHANG PHARMACEUTICAL CO., LTD."
2.00707E+12,MAL07101361T    ,Mistura Huo Xiang Zheng Qi San,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL07101362T    ,Mistura Shao Fu Zhu Yu Tang,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.00707E+12,MAL08021527TC   ,Nasiandan Jiao Nang,PRODUCT APPROVED,NATURAL PRODUCT,Nasiandan Natural Herbs Sdn Bhd,DOT GREEN LIFESCIENCES SDN. BHD.
